state,year,governor,house,senate
Alabama,1951,Democrat,Democrat,Democrat
Alabama,1952,Democrat,Democrat,Democrat
Alabama,1953,Democrat,Democrat,Democrat
Alabama,1954,Democrat,Democrat,Democrat
Alabama,1955,Democrat,Democrat,Democrat
Alabama,1956,Democrat,Democrat,Democrat
Alabama,1957,Democrat,Democrat,Democrat
Alabama,1958,Democrat,Democrat,Democrat
Alabama,1959,Democrat,Democrat,Democrat
Alabama,1960,Democrat,Democrat,Democrat
Alabama,1961,Democrat,Democrat,Democrat
Alabama,1962,Democrat,Democrat,Democrat
Alabama,1963,Democrat,Democrat,Democrat
Alabama,1964,Democrat,Democrat,Democrat
Alabama,1965,Democrat,Democrat,Democrat
Alabama,1966,Democrat,Democrat,Democrat
Alabama,1967,Democrat,Democrat,Democrat
Alabama,1968,Democrat,Democrat,Democrat
Alabama,1969,Democrat,Democrat,Democrat
Alabama,1970,Democrat,Democrat,Democrat
Alabama,1971,Democrat,Democrat,Democrat
Alabama,1972,Democrat,Democrat,Democrat
Alabama,1973,Democrat,Democrat,Democrat
Alabama,1974,Democrat,Democrat,Democrat
Alabama,1975,Democrat,Democrat,Democrat
Alabama,1976,Democrat,Democrat,Democrat
Alabama,1977,Democrat,Democrat,Democrat
Alabama,1978,Democrat,Democrat,Democrat
Alabama,1979,Democrat,Democrat,Democrat
Alabama,1980,Democrat,Democrat,Democrat
Alabama,1981,Democrat,Democrat,Democrat
Alabama,1982,Democrat,Democrat,Democrat
Alabama,1983,Democrat,Democrat,Democrat
Alabama,1984,Democrat,Democrat,Democrat
Alabama,1985,Democrat,Democrat,Democrat
Alabama,1986,Democrat,Democrat,Democrat
Alabama,1993,Democrat,Democrat,Democrat
Alabama,1994,Democrat,Democrat,Democrat
Alabama,1999,Democrat,Democrat,Democrat
Alabama,2000,Democrat,Democrat,Democrat
Alabama,2001,Democrat,Democrat,Democrat
Alabama,2002,Democrat,Democrat,Democrat
Alaska,1953,,Republican,Republican
Alaska,1954,,Republican,Republican
Alaska,1955,,Democrat,Democrat
Alaska,1956,,Democrat,Democrat
Alaska,1957,,Democrat,Democrat
Alaska,1958,,Democrat,Democrat
Alaska,1959,Democrat,Democrat,Democrat
Alaska,1960,Democrat,Democrat,Democrat
Alaska,1961,Democrat,Democrat,Democrat
Alaska,1962,Democrat,Democrat,Democrat
Alaska,1965,Democrat,Democrat,Democrat
Alaska,1966,Democrat,Democrat,Democrat
Alaska,1967,Republican,Republican,Republican
Alaska,1968,Republican,Republican,Republican
Alaska,2003,Republican,Republican,Republican
Alaska,2004,Republican,Republican,Republican
Alaska,2005,Republican,Republican,Republican
Alaska,2006,Republican,Republican,Republican
Alaska,2007,Republican,Republican,Republican
Alaska,2008,Republican,Republican,Republican
Arizona,1955,Democrat,Democrat,Democrat
Arizona,1956,Democrat,Democrat,Democrat
Arizona,1957,Democrat,Democrat,Democrat
Arizona,1958,Democrat,Democrat,Democrat
Arizona,1965,Democrat,Democrat,Democrat
Arizona,1966,Democrat,Democrat,Democrat
Arizona,1967,Republican,Republican,Republican
Arizona,1968,Republican,Republican,Republican
Arizona,1969,Republican,Republican,Republican
Arizona,1970,Republican,Republican,Republican
Arizona,1971,Republican,Republican,Republican
Arizona,1972,Republican,Republican,Republican
Arizona,1973,Republican,Republican,Republican
Arizona,1974,Republican,Republican,Republican
Arizona,1987,Republican,Republican,Republican
Arkansas,1951,Democrat,Democrat,Democrat
Arkansas,1952,Democrat,Democrat,Democrat
Arkansas,1953,Democrat,Democrat,Democrat
Arkansas,1954,Democrat,Democrat,Democrat
Arkansas,1955,Democrat,Democrat,Democrat
Arkansas,1956,Democrat,Democrat,Democrat
Arkansas,1957,Democrat,Democrat,Democrat
Arkansas,1958,Democrat,Democrat,Democrat
Arkansas,1959,Democrat,Democrat,Democrat
Arkansas,1960,Democrat,Democrat,Democrat
Arkansas,1961,Democrat,Democrat,Democrat
Arkansas,1962,Democrat,Democrat,Democrat
Arkansas,1963,Democrat,Democrat,Democrat
Arkansas,1964,Democrat,Democrat,Democrat
Arkansas,1965,Democrat,Democrat,Democrat
Arkansas,1966,Democrat,Democrat,Democrat
Arkansas,1971,Democrat,Democrat,Democrat
Arkansas,1972,Democrat,Democrat,Democrat
Arkansas,1973,Democrat,Democrat,Democrat
Arkansas,1974,Democrat,Democrat,Democrat
Arkansas,1975,Democrat,Democrat,Democrat
Arkansas,1976,Democrat,Democrat,Democrat
Arkansas,1977,Democrat,Democrat,Democrat
Arkansas,1978,Democrat,Democrat,Democrat
Arkansas,1979,Democrat,Democrat,Democrat
Arkansas,1980,Democrat,Democrat,Democrat
Arkansas,1983,Democrat,Democrat,Democrat
Arkansas,1984,Democrat,Democrat,Democrat
Arkansas,1985,Democrat,Democrat,Democrat
Arkansas,1986,Democrat,Democrat,Democrat
Arkansas,1987,Democrat,Democrat,Democrat
Arkansas,1988,Democrat,Democrat,Democrat
Arkansas,1989,Democrat,Democrat,Democrat
Arkansas,1990,Democrat,Democrat,Democrat
Arkansas,1991,Democrat,Democrat,Democrat
Arkansas,1992,Democrat,Democrat,Democrat
Arkansas,1993,Democrat,Democrat,Democrat
Arkansas,1994,Democrat,Democrat,Democrat
Arkansas,1995,Democrat,Democrat,Democrat
Arkansas,2007,Democrat,Democrat,Democrat
Arkansas,2008,Democrat,Democrat,Democrat
Arkansas,2009,Democrat,Democrat,Democrat
Arkansas,2010,Democrat,Democrat,Democrat
California,1951,Republican,Republican,Republican
California,1952,Republican,Republican,Republican
California,1953,Republican,Republican,Republican
California,1954,Republican,Republican,Republican
California,1955,Republican,Republican,Republican
California,1956,Republican,Republican,Republican
California,1959,Democrat,Democrat,Democrat
California,1960,Democrat,Democrat,Democrat
California,1961,Democrat,Democrat,Democrat
California,1962,Democrat,Democrat,Democrat
California,1963,Democrat,Democrat,Democrat
California,1964,Democrat,Democrat,Democrat
California,1965,Democrat,Democrat,Democrat
California,1966,Democrat,Democrat,Democrat
California,1969,Republican,Republican,Republican
California,1970,Republican,Republican,Republican
California,1975,Democrat,Democrat,Democrat
California,1976,Democrat,Democrat,Democrat
California,1977,Democrat,Democrat,Democrat
California,1978,Democrat,Democrat,Democrat
California,1979,Democrat,Democrat,Democrat
Colorado,1951,Republican,Republican,Republican
Colorado,1952,Republican,Republican,Republican
Colorado,1953,Republican,Republican,Republican
Colorado,1954,Republican,Republican,Republican
Colorado,1957,Democrat,Democrat,Democrat
Colorado,1958,Democrat,Democrat,Democrat
Colorado,1959,Democrat,Democrat,Democrat
Colorado,1960,Democrat,Democrat,Democrat
Colorado,1961,Democrat,Democrat,Democrat
Colorado,1962,Democrat,Democrat,Democrat
Colorado,1963,Republican,Republican,Republican
Colorado,1964,Republican,Republican,Republican
Colorado,1967,Republican,Republican,Republican
Colorado,1968,Republican,Republican,Republican
Colorado,1969,Republican,Republican,Republican
Colorado,1970,Republican,Republican,Republican
Colorado,1971,Republican,Republican,Republican
Colorado,1972,Republican,Republican,Republican
Colorado,1973,Republican,Republican,Republican
Colorado,1974,Republican,Republican,Republican
Colorado,1999,Republican,Republican,Republican
Colorado,2000,Republican,Republican,Republican
Colorado,2003,Republican,Republican,Republican
Colorado,2004,Republican,Republican,Republican
Colorado,2007,Democrat,Democrat,Democrat
Colorado,2008,Democrat,Democrat,Democrat
Colorado,2009,Democrat,Democrat,Democrat
Colorado,2010,Democrat,Democrat,Democrat
Connecticut,1953,Republican,Republican,Republican
Connecticut,1954,Republican,Republican,Republican
Connecticut,1959,Democrat,Democrat,Democrat
Connecticut,1960,Democrat,Democrat,Democrat
Connecticut,1967,Democrat,Democrat,Democrat
Connecticut,1968,Democrat,Democrat,Democrat
Connecticut,1969,Democrat,Democrat,Democrat
Connecticut,1970,Democrat,Democrat,Democrat
Connecticut,1973,Republican,Republican,Republican
Connecticut,1974,Republican,Republican,Republican
Connecticut,1975,Democrat,Democrat,Democrat
Connecticut,1976,Democrat,Democrat,Democrat
Connecticut,1977,Democrat,Democrat,Democrat
Connecticut,1978,Democrat,Democrat,Democrat
Connecticut,1979,Democrat,Democrat,Democrat
Connecticut,1980,Democrat,Democrat,Democrat
Connecticut,1981,Democrat,Democrat,Democrat
Connecticut,1982,Democrat,Democrat,Democrat
Connecticut,1983,Democrat,Democrat,Democrat
Connecticut,1984,Democrat,Democrat,Democrat
Connecticut,1987,Democrat,Democrat,Democrat
Connecticut,1988,Democrat,Democrat,Democrat
Connecticut,1989,Democrat,Democrat,Democrat
Connecticut,1990,Democrat,Democrat,Democrat
Delaware,1953,Republican,Republican,Republican
Delaware,1954,Republican,Republican,Republican
Delaware,1961,Democrat,Democrat,Democrat
Delaware,1962,Democrat,Democrat,Democrat
Delaware,1963,Democrat,Democrat,Democrat
Delaware,1964,Democrat,Democrat,Democrat
Delaware,1965,Democrat,Democrat,Democrat
Delaware,1966,Democrat,Democrat,Democrat
Delaware,1969,Republican,Republican,Republican
Delaware,1970,Republican,Republican,Republican
Delaware,1971,Republican,Republican,Republican
Delaware,1972,Republican,Republican,Republican
Delaware,1975,Democrat,Democrat,Democrat
Delaware,1976,Democrat,Democrat,Democrat
Florida,1951,Democrat,Democrat,Democrat
Florida,1952,Democrat,Democrat,Democrat
Florida,1953,Democrat,Democrat,Democrat
Florida,1954,Democrat,Democrat,Democrat
Florida,1955,Democrat,Democrat,Democrat
Florida,1956,Democrat,Democrat,Democrat
Florida,1957,Democrat,Democrat,Democrat
Florida,1958,Democrat,Democrat,Democrat
Florida,1959,Democrat,Democrat,Democrat
Florida,1960,Democrat,Democrat,Democrat
Florida,1961,Democrat,Democrat,Democrat
Florida,1962,Democrat,Democrat,Democrat
Florida,1963,Democrat,Democrat,Democrat
Florida,1964,Democrat,Democrat,Democrat
Florida,1965,Democrat,Democrat,Democrat
Florida,1966,Democrat,Democrat,Democrat
Florida,1971,Democrat,Democrat,Democrat
Florida,1972,Democrat,Democrat,Democrat
Florida,1973,Democrat,Democrat,Democrat
Florida,1974,Democrat,Democrat,Democrat
Florida,1975,Democrat,Democrat,Democrat
Florida,1976,Democrat,Democrat,Democrat
Florida,1977,Democrat,Democrat,Democrat
Florida,1978,Democrat,Democrat,Democrat
Florida,1979,Democrat,Democrat,Democrat
Florida,1980,Democrat,Democrat,Democrat
Florida,1981,Democrat,Democrat,Democrat
Florida,1982,Democrat,Democrat,Democrat
Florida,1983,Democrat,Democrat,Democrat
Florida,1984,Democrat,Democrat,Democrat
Florida,1985,Democrat,Democrat,Democrat
Florida,1986,Democrat,Democrat,Democrat
Florida,1991,Democrat,Democrat,Democrat
Florida,1992,Democrat,Democrat,Democrat
Florida,1999,Republican,Republican,Republican
Florida,2000,Republican,Republican,Republican
Florida,2001,Republican,Republican,Republican
Florida,2002,Republican,Republican,Republican
Florida,2003,Republican,Republican,Republican
Florida,2004,Republican,Republican,Republican
Florida,2005,Republican,Republican,Republican
Florida,2006,Republican,Republican,Republican
Florida,2007,Republican,Republican,Republican
Florida,2008,Republican,Republican,Republican
Florida,2009,Republican,Republican,Republican
Florida,2010,Republican,Republican,Republican
Georgia,1951,Democrat,Democrat,Democrat
Georgia,1952,Democrat,Democrat,Democrat
Georgia,1953,Democrat,Democrat,Democrat
Georgia,1954,Democrat,Democrat,Democrat
Georgia,1955,Democrat,Democrat,Democrat
Georgia,1956,Democrat,Democrat,Democrat
Georgia,1957,Democrat,Democrat,Democrat
Georgia,1958,Democrat,Democrat,Democrat
Georgia,1959,Democrat,Democrat,Democrat
Georgia,1960,Democrat,Democrat,Democrat
Georgia,1961,Democrat,Democrat,Democrat
Georgia,1962,Democrat,Democrat,Democrat
Georgia,1963,Democrat,Democrat,Democrat
Georgia,1964,Democrat,Democrat,Democrat
Georgia,1965,Democrat,Democrat,Democrat
Georgia,1966,Democrat,Democrat,Democrat
Georgia,1967,Democrat,Democrat,Democrat
Georgia,1968,Democrat,Democrat,Democrat
Georgia,1969,Democrat,Democrat,Democrat
Georgia,1970,Democrat,Democrat,Democrat
Georgia,1971,Democrat,Democrat,Democrat
Georgia,1972,Democrat,Democrat,Democrat
Georgia,1973,Democrat,Democrat,Democrat
Georgia,1974,Democrat,Democrat,Democrat
Georgia,1975,Democrat,Democrat,Democrat
Georgia,1976,Democrat,Democrat,Democrat
Georgia,1977,Democrat,Democrat,Democrat
Georgia,1978,Democrat,Democrat,Democrat
Georgia,1979,Democrat,Democrat,Democrat
Georgia,1980,Democrat,Democrat,Democrat
Georgia,1981,Democrat,Democrat,Democrat
Georgia,1982,Democrat,Democrat,Democrat
Georgia,1983,Democrat,Democrat,Democrat
Georgia,1984,Democrat,Democrat,Democrat
Georgia,1985,Democrat,Democrat,Democrat
Georgia,1986,Democrat,Democrat,Democrat
Georgia,1987,Democrat,Democrat,Democrat
Georgia,1988,Democrat,Democrat,Democrat
Georgia,1989,Democrat,Democrat,Democrat
Georgia,1990,Democrat,Democrat,Democrat
Georgia,1991,Democrat,Democrat,Democrat
Georgia,1992,Democrat,Democrat,Democrat
Georgia,1993,Democrat,Democrat,Democrat
Georgia,1994,Democrat,Democrat,Democrat
Georgia,1995,Democrat,Democrat,Democrat
Georgia,1996,Democrat,Democrat,Democrat
Georgia,1997,Democrat,Democrat,Democrat
Georgia,1998,Democrat,Democrat,Democrat
Georgia,1999,Democrat,Democrat,Democrat
Georgia,2000,Democrat,Democrat,Democrat
Georgia,2001,Democrat,Democrat,Democrat
Georgia,2002,Democrat,Democrat,Democrat
Georgia,2005,Republican,Republican,Republican
Georgia,2006,Republican,Republican,Republican
Georgia,2007,Republican,Republican,Republican
Georgia,2008,Republican,Republican,Republican
Georgia,2009,Republican,Republican,Republican
Georgia,2010,Republican,Republican,Republican
Hawaii,1951,,Republican,Republican
Hawaii,1952,,Republican,Republican
Hawaii,1953,,Republican,Republican
Hawaii,1954,,Republican,Republican
Hawaii,1955,,Democrat,Democrat
Hawaii,1956,,Democrat,Democrat
Hawaii,1957,,Democrat,Democrat
Hawaii,1958,,Democrat,Democrat
Hawaii,1963,Democrat,Democrat,Democrat
Hawaii,1964,Democrat,Democrat,Democrat
Hawaii,1965,Democrat,Democrat,Democrat
Hawaii,1966,Democrat,Democrat,Democrat
Hawaii,1967,Democrat,Democrat,Democrat
Hawaii,1968,Democrat,Democrat,Democrat
Hawaii,1969,Democrat,Democrat,Democrat
Hawaii,1970,Democrat,Democrat,Democrat
Hawaii,1971,Democrat,Democrat,Democrat
Hawaii,1972,Democrat,Democrat,Democrat
Hawaii,1973,Democrat,Democrat,Democrat
Hawaii,1974,Democrat,Democrat,Democrat
Hawaii,1975,Democrat,Democrat,Democrat
Hawaii,1976,Democrat,Democrat,Democrat
Hawaii,1977,Democrat,Democrat,Democrat
Hawaii,1978,Democrat,Democrat,Democrat
Hawaii,1979,Democrat,Democrat,Democrat
Hawaii,1980,Democrat,Democrat,Democrat
Hawaii,1981,Democrat,Democrat,Democrat
Hawaii,1982,Democrat,Democrat,Democrat
Hawaii,1983,Democrat,Democrat,Democrat
Hawaii,1984,Democrat,Democrat,Democrat
Hawaii,1985,Democrat,Democrat,Democrat
Hawaii,1986,Democrat,Democrat,Democrat
Hawaii,1987,Democrat,Democrat,Democrat
Hawaii,1988,Democrat,Democrat,Democrat
Hawaii,1989,Democrat,Democrat,Democrat
Hawaii,1990,Democrat,Democrat,Democrat
Hawaii,1991,Democrat,Democrat,Democrat
Hawaii,1992,Democrat,Democrat,Democrat
Hawaii,1993,Democrat,Democrat,Democrat
Hawaii,1994,Democrat,Democrat,Democrat
Hawaii,1995,Democrat,Democrat,Democrat
Hawaii,1996,Democrat,Democrat,Democrat
Hawaii,1997,Democrat,Democrat,Democrat
Hawaii,1998,Democrat,Democrat,Democrat
Hawaii,1999,Democrat,Democrat,Democrat
Hawaii,2000,Democrat,Democrat,Democrat
Hawaii,2001,Democrat,Democrat,Democrat
Hawaii,2002,Democrat,Democrat,Democrat
Idaho,1951,Republican,Republican,Republican
Idaho,1952,Republican,Republican,Republican
Idaho,1953,Republican,Republican,Republican
Idaho,1954,Republican,Republican,Republican
Idaho,1955,Republican,Republican,Republican
Idaho,1956,Republican,Republican,Republican
Idaho,1961,Republican,Republican,Republican
Idaho,1962,Republican,Republican,Republican
Idaho,1963,Republican,Republican,Republican
Idaho,1964,Republican,Republican,Republican
Idaho,1965,Republican,Republican,Republican
Idaho,1966,Republican,Republican,Republican
Idaho,1967,Republican,Republican,Republican
Idaho,1968,Republican,Republican,Republican
Idaho,1969,Republican,Republican,Republican
Idaho,1970,Republican,Republican,Republican
Idaho,1995,Republican,Republican,Republican
Idaho,1996,Republican,Republican,Republican
Idaho,1997,Republican,Republican,Republican
Idaho,1998,Republican,Republican,Republican
Idaho,1999,Republican,Republican,Republican
Idaho,2000,Republican,Republican,Republican
Idaho,2001,Republican,Republican,Republican
Idaho,2002,Republican,Republican,Republican
Idaho,2003,Republican,Republican,Republican
Idaho,2004,Republican,Republican,Republican
Idaho,2005,Republican,Republican,Republican
Idaho,2006,Republican,Republican,Republican
Idaho,2007,Republican,Republican,Republican
Idaho,2008,Republican,Republican,Republican
Idaho,2009,Republican,Republican,Republican
Idaho,2010,Republican,Republican,Republican
Illinois,1953,Republican,Republican,Republican
Illinois,1954,Republican,Republican,Republican
Illinois,1955,Republican,Republican,Republican
Illinois,1956,Republican,Republican,Republican
Illinois,1957,Republican,Republican,Republican
Illinois,1958,Republican,Republican,Republican
Illinois,1969,Republican,Republican,Republican
Illinois,1970,Republican,Republican,Republican
Illinois,1975,Democrat,Democrat,Democrat
Illinois,1976,Democrat,Democrat,Democrat
Illinois,1995,Republican,Republican,Republican
Illinois,1996,Republican,Republican,Republican
Illinois,2003,Democrat,Democrat,Democrat
Illinois,2004,Democrat,Democrat,Democrat
Illinois,2005,Democrat,Democrat,Democrat
Illinois,2006,Democrat,Democrat,Democrat
Illinois,2007,Democrat,Democrat,Democrat
Illinois,2008,Democrat,Democrat,Democrat
Illinois,2009,Democrat,Democrat,Democrat
Illinois,2010,Democrat,Democrat,Democrat
Indiana,1953,Republican,Republican,Republican
Indiana,1954,Republican,Republican,Republican
Indiana,1955,Republican,Republican,Republican
Indiana,1956,Republican,Republican,Republican
Indiana,1957,Republican,Republican,Republican
Indiana,1958,Republican,Republican,Republican
Indiana,1965,Democrat,Democrat,Democrat
Indiana,1966,Democrat,Democrat,Democrat
Indiana,1969,Republican,Republican,Republican
Indiana,1970,Republican,Republican,Republican
Indiana,1971,Republican,Republican,Republican
Indiana,1972,Republican,Republican,Republican
Indiana,1973,Republican,Republican,Republican
Indiana,1974,Republican,Republican,Republican
Indiana,1979,Republican,Republican,Republican
Indiana,1980,Republican,Republican,Republican
Indiana,1981,Republican,Republican,Republican
Indiana,1982,Republican,Republican,Republican
Indiana,1983,Republican,Republican,Republican
Indiana,1984,Republican,Republican,Republican
Indiana,1985,Republican,Republican,Republican
Indiana,1986,Republican,Republican,Republican
Indiana,1987,Republican,Republican,Republican
Indiana,1988,Republican,Republican,Republican
Indiana,2005,Republican,Republican,Republican
Indiana,2006,Republican,Republican,Republican
Iowa,1951,Republican,Republican,Republican
Iowa,1952,Republican,Republican,Republican
Iowa,1953,Republican,Republican,Republican
Iowa,1954,Republican,Republican,Republican
Iowa,1955,Republican,Republican,Republican
Iowa,1956,Republican,Republican,Republican
Iowa,1961,Republican,Republican,Republican
Iowa,1962,Republican,Republican,Republican
Iowa,1965,Democrat,Democrat,Democrat
Iowa,1966,Democrat,Democrat,Democrat
Iowa,1969,Republican,Republican,Republican
Iowa,1970,Republican,Republican,Republican
Iowa,1971,Republican,Republican,Republican
Iowa,1972,Republican,Republican,Republican
Iowa,1973,Republican,Republican,Republican
Iowa,1974,Republican,Republican,Republican
Iowa,1979,Republican,Republican,Republican
Iowa,1980,Republican,Republican,Republican
Iowa,1981,Republican,Republican,Republican
Iowa,1982,Republican,Republican,Republican
Iowa,1997,Republican,Republican,Republican
Iowa,1998,Republican,Republican,Republican
Iowa,2007,Democrat,Democrat,Democrat
Iowa,2008,Democrat,Democrat,Democrat
Iowa,2009,Democrat,Democrat,Democrat
Iowa,2010,Democrat,Democrat,Democrat
Kansas,1951,Republican,Republican,Republican
Kansas,1952,Republican,Republican,Republican
Kansas,1953,Republican,Republican,Republican
Kansas,1954,Republican,Republican,Republican
Kansas,1955,Republican,Republican,Republican
Kansas,1956,Republican,Republican,Republican
Kansas,1961,Republican,Republican,Republican
Kansas,1962,Republican,Republican,Republican
Kansas,1963,Republican,Republican,Republican
Kansas,1964,Republican,Republican,Republican
Kansas,1965,Republican,Republican,Republican
Kansas,1966,Republican,Republican,Republican
Kansas,1975,Republican,Republican,Republican
Kansas,1976,Republican,Republican,Republican
Kansas,1987,Republican,Republican,Republican
Kansas,1988,Republican,Republican,Republican
Kansas,1989,Republican,Republican,Republican
Kansas,1990,Republican,Republican,Republican
Kansas,1995,Republican,Republican,Republican
Kansas,1996,Republican,Republican,Republican
Kansas,1997,Republican,Republican,Republican
Kansas,1998,Republican,Republican,Republican
Kansas,1999,Republican,Republican,Republican
Kansas,2000,Republican,Republican,Republican
Kansas,2001,Republican,Republican,Republican
Kansas,2002,Republican,Republican,Republican
Kentucky,1951,Democrat,Democrat,Democrat
Kentucky,1952,Democrat,Democrat,Democrat
Kentucky,1953,Democrat,Democrat,Democrat
Kentucky,1954,Democrat,Democrat,Democrat
Kentucky,1955,Democrat,Democrat,Democrat
Kentucky,1956,Democrat,Democrat,Democrat
Kentucky,1957,Democrat,Democrat,Democrat
Kentucky,1958,Democrat,Democrat,Democrat
Kentucky,1959,Democrat,Democrat,Democrat
Kentucky,1960,Democrat,Democrat,Democrat
Kentucky,1961,Democrat,Democrat,Democrat
Kentucky,1962,Democrat,Democrat,Democrat
Kentucky,1963,Democrat,Democrat,Democrat
Kentucky,1964,Democrat,Democrat,Democrat
Kentucky,1965,Democrat,Democrat,Democrat
Kentucky,1966,Democrat,Democrat,Democrat
Kentucky,1967,Democrat,Democrat,Democrat
Kentucky,1972,Democrat,Democrat,Democrat
Kentucky,1973,Democrat,Democrat,Democrat
Kentucky,1974,Democrat,Democrat,Democrat
Kentucky,1975,Democrat,Democrat,Democrat
Kentucky,1976,Democrat,Democrat,Democrat
Kentucky,1977,Democrat,Democrat,Democrat
Kentucky,1978,Democrat,Democrat,Democrat
Kentucky,1979,Democrat,Democrat,Democrat
Kentucky,1980,Democrat,Democrat,Democrat
Kentucky,1981,Democrat,Democrat,Democrat
Kentucky,1982,Democrat,Democrat,Democrat
Kentucky,1983,Democrat,Democrat,Democrat
Kentucky,1984,Democrat,Democrat,Democrat
Kentucky,1985,Democrat,Democrat,Democrat
Kentucky,1986,Democrat,Democrat,Democrat
Kentucky,1987,Democrat,Democrat,Democrat
Kentucky,1988,Democrat,Democrat,Democrat
Kentucky,1989,Democrat,Democrat,Democrat
Kentucky,1990,Democrat,Democrat,Democrat
Kentucky,1991,Democrat,Democrat,Democrat
Kentucky,1992,Democrat,Democrat,Democrat
Kentucky,1993,Democrat,Democrat,Democrat
Kentucky,1994,Democrat,Democrat,Democrat
Kentucky,1995,Democrat,Democrat,Democrat
Kentucky,1996,Democrat,Democrat,Democrat
Kentucky,1997,Democrat,Democrat,Democrat
Kentucky,1998,Democrat,Democrat,Democrat
Kentucky,1999,Democrat,Democrat,Democrat
Louisiana,1951,Democrat,Democrat,Democrat
Louisiana,1952,Democrat,Democrat,Democrat
Louisiana,1953,Democrat,Democrat,Democrat
Louisiana,1954,Democrat,Democrat,Democrat
Louisiana,1955,Democrat,Democrat,Democrat
Louisiana,1956,Democrat,Democrat,Democrat
Louisiana,1957,Democrat,Democrat,Democrat
Louisiana,1958,Democrat,Democrat,Democrat
Louisiana,1959,Democrat,Democrat,Democrat
Louisiana,1960,Democrat,Democrat,Democrat
Louisiana,1961,Democrat,Democrat,Democrat
Louisiana,1962,Democrat,Democrat,Democrat
Louisiana,1963,Democrat,Democrat,Democrat
Louisiana,1964,Democrat,Democrat,Democrat
Louisiana,1965,Democrat,Democrat,Democrat
Louisiana,1966,Democrat,Democrat,Democrat
Louisiana,1967,Democrat,Democrat,Democrat
Louisiana,1968,Democrat,Democrat,Democrat
Louisiana,1969,Democrat,Democrat,Democrat
Louisiana,1970,Democrat,Democrat,Democrat
Louisiana,1971,Democrat,Democrat,Democrat
Louisiana,1972,Democrat,Democrat,Democrat
Louisiana,1973,Democrat,Democrat,Democrat
Louisiana,1974,Democrat,Democrat,Democrat
Louisiana,1975,Democrat,Democrat,Democrat
Louisiana,1976,Democrat,Democrat,Democrat
Louisiana,1977,Democrat,Democrat,Democrat
Louisiana,1978,Democrat,Democrat,Democrat
Louisiana,1979,Democrat,Democrat,Democrat
Louisiana,1984,Democrat,Democrat,Democrat
Louisiana,1985,Democrat,Democrat,Democrat
Louisiana,1986,Democrat,Democrat,Democrat
Louisiana,1987,Democrat,Democrat,Democrat
Louisiana,1988,Democrat,Democrat,Democrat
Louisiana,1989,Democrat,Democrat,Democrat
Louisiana,1990,Democrat,Democrat,Democrat
Louisiana,1992,Democrat,Democrat,Democrat
Louisiana,1993,Democrat,Democrat,Democrat
Louisiana,1994,Democrat,Democrat,Democrat
Louisiana,1995,Democrat,Democrat,Democrat
Maine,1951,Republican,Republican,Republican
Maine,1952,Republican,Republican,Republican
Maine,1953,Republican,Republican,Republican
Maine,1954,Republican,Republican,Republican
Maine,1960,Republican,Republican,Republican
Maine,1961,Republican,Republican,Republican
Maine,1962,Republican,Republican,Republican
Maine,1963,Republican,Republican,Republican
Maine,1964,Republican,Republican,Republican
Maine,1983,Democrat,Democrat,Democrat
Maine,1984,Democrat,Democrat,Democrat
Maine,1985,Democrat,Democrat,Democrat
Maine,1986,Democrat,Democrat,Democrat
Maine,2003,Democrat,Democrat,Democrat
Maine,2004,Democrat,Democrat,Democrat
Maine,2005,Democrat,Democrat,Democrat
Maine,2006,Democrat,Democrat,Democrat
Maine,2007,Democrat,Democrat,Democrat
Maine,2008,Democrat,Democrat,Democrat
Maine,2009,Democrat,Democrat,Democrat
Maine,2010,Democrat,Democrat,Democrat
Maryland,1959,Democrat,Democrat,Democrat
Maryland,1960,Democrat,Democrat,Democrat
Maryland,1961,Democrat,Democrat,Democrat
Maryland,1962,Democrat,Democrat,Democrat
Maryland,1963,Democrat,Democrat,Democrat
Maryland,1964,Democrat,Democrat,Democrat
Maryland,1965,Democrat,Democrat,Democrat
Maryland,1966,Democrat,Democrat,Democrat
Maryland,1969,Democrat,Democrat,Democrat
Maryland,1970,Democrat,Democrat,Democrat
Maryland,1971,Democrat,Democrat,Democrat
Maryland,1972,Democrat,Democrat,Democrat
Maryland,1973,Democrat,Democrat,Democrat
Maryland,1974,Democrat,Democrat,Democrat
Maryland,1975,Democrat,Democrat,Democrat
Maryland,1976,Democrat,Democrat,Democrat
Maryland,1977,Democrat,Democrat,Democrat
Maryland,1978,Democrat,Democrat,Democrat
Maryland,1979,Democrat,Democrat,Democrat
Maryland,1980,Democrat,Democrat,Democrat
Maryland,1981,Democrat,Democrat,Democrat
Maryland,1982,Democrat,Democrat,Democrat
Maryland,1983,Democrat,Democrat,Democrat
Maryland,1984,Democrat,Democrat,Democrat
Maryland,1985,Democrat,Democrat,Democrat
Maryland,1986,Democrat,Democrat,Democrat
Maryland,1987,Democrat,Democrat,Democrat
Maryland,1988,Democrat,Democrat,Democrat
Maryland,1989,Democrat,Democrat,Democrat
Maryland,1990,Democrat,Democrat,Democrat
Maryland,1991,Democrat,Democrat,Democrat
Maryland,1992,Democrat,Democrat,Democrat
Maryland,1993,Democrat,Democrat,Democrat
Maryland,1994,Democrat,Democrat,Democrat
Maryland,1995,Democrat,Democrat,Democrat
Maryland,1996,Democrat,Democrat,Democrat
Maryland,1997,Democrat,Democrat,Democrat
Maryland,1998,Democrat,Democrat,Democrat
